,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
950,6350,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,0,-7556.1728515625,27.9420795441,7559.0405273438,7528.2314453125,30.8059024811,0.6228,0.6192000000000001,0.5225000000000001,0.5228,0.6378400000000001,0.22604000000000002,0.0350233406,0.0718862916,0.0303965988,0.017240000000000002,0.7652784961,0.7026912436,0.6848547848000001
951,6351,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,1,-7549.4545898438,28.1669826508,7552.26953125,7521.291015625,30.9813308716,0.6535000000000001,0.646,0.5655,0.5496,0.65446,0.26528,0.0934544634,0.15651089540000002,0.1057632705,0.013040000000000001,0.7510477149,0.7047244545,0.6873742045
952,6352,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,2,-7553.4965820312,28.0598983765,7556.2783203125,7525.4321289062,30.8500614166,0.6563,0.656,0.5680000000000001,0.5608000000000001,0.6493,0.23492000000000002,0.0387596229,0.09664226320000001,0.0356921685,0.012520000000000002,0.7297266984,0.712407228,0.695191577
953,6353,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,3,-7552.6850585938,28.2034244537,7555.4877929688,7524.4833984375,30.9986248016,0.6091,0.5948,0.47150000000000003,0.46540000000000004,0.6379400000000001,0.2378,0.035726786100000005,0.1065363908,0.0178129799,0.01896,0.7278868434,0.7006484111,0.6830924072
954,6354,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,4,-7552.9541015625,27.7786006927,7555.76953125,7525.1704101562,30.5932178497,0.648,0.6434000000000001,0.5178,0.5262,0.654,0.25468,0.0499839404,0.13780671120000001,0.0253001628,0.01776,0.7145861826000001,0.7052386839,0.6870623554
955,6355,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,5,-7552.8452148438,27.9694652557,7555.6293945312,7524.87109375,30.7583808899,0.646,0.6412,0.5253,0.52,0.6541600000000001,0.24464000000000002,0.0487236788,0.1086717495,0.0357858605,0.0194,0.7585800406000001,0.7053895063000001,0.6877646321
956,6356,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,6,-7551.36328125,28.0782108307,7554.1752929688,7523.2875976562,30.8896026611,0.619,0.6136,0.5235000000000001,0.5266000000000001,0.64914,0.2368,0.0437126084,0.1031151228,0.0183661533,0.007640000000000001,0.7559279072,0.7099122633,0.6925038147
957,6357,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,7,-7556.41796875,28.1451854706,7559.2485351562,7528.2758789062,30.9747180939,0.6082000000000001,0.598,0.449,0.449,0.65188,0.23596000000000003,0.0444053528,0.10146246710000001,0.0072375937,0.00436,0.7349145638,0.7096105323,0.6926834787
958,6358,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,8,-7557.1796875,27.7393169403,7560.0063476562,7529.4423828125,30.5682449341,0.6428,0.6386000000000001,0.5359,0.5324,0.6441800000000001,0.24328000000000002,0.08199572840000001,0.118571111,0.0658320439,0.014320000000000001,0.7666729722000001,0.7088180653,0.6910718414
959,6359,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,9,-7552.1103515625,27.726190567,7554.9077148438,7524.3803710938,30.5216522217,0.6633,0.659,0.5036,0.49760000000000004,0.6294200000000001,0.22496000000000002,0.0537372536,0.11926535710000001,0.0398538903,0.030600000000000002,0.8173412152,0.7069903305,0.6899993994
960,6360,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,10,-7556.8139648438,28.2840671539,7559.6103515625,7528.5297851562,31.0842952728,0.6554,0.6436000000000001,0.5457000000000001,0.5406000000000001,0.6468,0.24856000000000003,0.0506555844,0.1445026983,0.029284927500000002,0.025640000000000003,0.7028782317000001,0.7084767202000001,0.6905596146
961,6361,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,11,-7552.216796875,27.9217834473,7555.0356445312,7524.2958984375,30.7380447388,0.6551,0.639,0.5672,0.5554,0.6486200000000001,0.24188,0.0763579728,0.1151647514,0.0747609954,0.0152,0.7241064266,0.7067902110000001,0.6890984835
962,6362,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,12,-7553.80859375,27.8189048767,7556.625,7525.9926757812,30.6314964294,0.6413,0.645,0.5325,0.5288,0.6389400000000001,0.21704,0.046668992000000006,0.0826957502,0.0341099075,0.017920000000000002,0.7482011952000001,0.7102519483,0.6932022912
963,6363,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,13,-7559.36328125,28.091999054,7562.2099609375,7531.2719726562,30.9348697662,0.6711,0.6708000000000001,0.5576,0.5548000000000001,0.64212,0.25288,0.08147742300000001,0.1517133938,0.0651524959,0.028800000000000003,0.7736809843,0.7032380691,0.6855986820000001
964,6364,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,14,-7554.9052734375,27.7128391266,7557.7504882812,7527.1918945312,30.5556640625,0.6713,0.6622,0.5421,0.5414,0.64048,0.23564000000000002,0.07386386190000001,0.1082665594,0.0586380528,0.019960000000000002,0.8174715647,0.7087907822,0.6915670489
965,6365,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,15,-7551.6469726562,27.9857158661,7554.4609375,7523.6635742188,30.7996063232,0.6607000000000001,0.6448,0.5597,0.5616,0.6611,0.26272,0.0689185415,0.137060555,0.0937311616,0.0172,0.7237020774,0.7081385956,0.6904804899
966,6366,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,16,-7554.9609375,28.1317539215,7557.7475585938,7526.8247070312,30.9158496857,0.7015,0.7022,0.5996,0.6088,0.6447,0.24648000000000003,0.07761468170000001,0.1446222308,0.0784162848,0.036000000000000004,0.733607254,0.7110468322,0.6943571581
967,6367,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,17,-7560.126953125,27.6878089905,7562.9404296875,7532.4418945312,30.4932136536,0.5452,0.5444,0.3517,0.3604,0.6511,0.2248,0.0350950888,0.0733798635,0.0157928364,0.004520000000000001,0.7698046467,0.7015453108,0.6845902998000001
968,6368,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,18,-7550.3818359375,28.0067749023,7553.1948242188,7522.3784179688,30.8107585907,0.6505000000000001,0.639,0.5393,0.5362,0.65246,0.25872,0.08198232280000001,0.1360423754,0.0704871544,0.0154,0.7633410838,0.7073637742000001,0.6897804782
969,6369,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,19,-7556.2192382812,27.6765651703,7558.9838867188,7528.5317382812,30.4511413574,0.7398,0.7394000000000001,0.6422,0.6436000000000001,0.65964,0.28532,0.1064388284,0.2119451125,0.1199258495,0.04152,0.6867572575,0.7180216530000001,0.700936572
970,6370,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,20,-7554.9067382812,27.5654335022,7557.7016601562,7527.3471679688,30.3577232361,0.638,0.6324000000000001,0.5458000000000001,0.5312,0.64514,0.24180000000000001,0.0396964183,0.1064846728,0.033543640300000004,0.0122,0.7482214665,0.7046098792000001,0.6875998875
971,6371,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,21,-7553.9536132812,28.156211853,7556.7646484375,7525.7963867188,30.965970993,0.687,0.6884,0.5680000000000001,0.5512,0.64498,0.23600000000000002,0.0577053911,0.123002286,0.0338256636,0.030240000000000003,0.7064226636000001,0.7118759621,0.6957140464
972,6372,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,22,-7554.0395507812,28.0722084045,7556.8818359375,7525.9702148438,30.9146251678,0.6514,0.6458,0.5581,0.5436,0.6603,0.25972,0.0514565673,0.1260590834,0.0315912329,0.00948,0.7176579552,0.711725475,0.6945682316
973,6373,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,23,-7558.3857421875,27.9525680542,7561.2583007812,7530.4296875,30.8255386353,0.5564,0.5414,0.35250000000000004,0.3426,0.6436200000000001,0.2298,0.0308961546,0.0751574683,0.0057539178,0.00804,0.7600061413,0.6974232683,0.6804162102
974,6374,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,24,-7552.9130859375,28.5457649231,7555.7265625,7524.3701171875,31.3632984161,0.6315000000000001,0.6236,0.5576,0.55,0.6438400000000001,0.23244,0.0446380729,0.08896356970000001,0.0541138979,0.011920000000000002,0.7546644738,0.7037661944,0.68609573
975,6375,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,25,-7551.7749023438,28.0954551697,7554.564453125,7523.6743164062,30.8876399994,0.6984,0.6908000000000001,0.5792,0.5734,0.64544,0.24308000000000002,0.061267943500000005,0.129221419,0.0500174918,0.031920000000000004,0.7151207109000001,0.7141688212,0.6974971821
976,6376,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,26,-7555.0498046875,28.2467975616,7557.8359375,7526.8051757812,31.0346927643,0.6225,0.6144000000000001,0.48250000000000004,0.4768,0.6429600000000001,0.22888000000000003,0.0442878744,0.08609043050000001,0.0347273618,0.01148,0.8079857012,0.7031443005,0.6851928326000001
977,6377,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,27,-7549.3090820312,27.8356990814,7552.0981445312,7521.4711914062,30.6171836853,0.6678000000000001,0.6682,0.5007,0.4918,0.634,0.23168000000000002,0.0527217722,0.1217231866,0.0375343124,0.03168,0.7519669816,0.7095024172000001,0.6919459768
978,6378,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,28,-7548.4814453125,27.7173900604,7551.2807617188,7520.7607421875,30.5182189941,0.6731,0.6646000000000001,0.5762,0.5740000000000001,0.65188,0.25016,0.0754298889,0.13868157650000001,0.0965526663,0.025400000000000002,0.6970102523,0.7069332189,0.6898488629
979,6379,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,29,-7551.4389648438,28.0635452271,7554.25,7523.3779296875,30.869802475,0.6837000000000001,0.6792,0.5844,0.5796,0.6601800000000001,0.28952,0.1164951032,0.1914483498,0.11940539500000001,0.02884,0.7418569605,0.7081868819,0.6906779545
980,6380,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,30,-7548.0747070312,27.8490791321,7550.865234375,7520.2250976562,30.6390075684,0.6749,0.6714,0.5783,0.5792,0.64114,0.23588,0.0450871994,0.1148202858,0.0556831559,0.02204,0.7219980366000001,0.7057882191,0.6882802367
981,6381,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,31,-7553.828125,27.6848735809,7556.6494140625,7526.1459960938,30.5007705688,0.5964,0.59,0.4934,0.4854,0.65632,0.23796000000000003,0.0368061949,0.0886506116,0.0182492538,0.00668,0.7235863977,0.7052436758,0.687447428
982,6382,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,32,-7552.986328125,28.0056705475,7555.8095703125,7524.984375,30.8195228577,0.5589000000000001,0.5584,0.4273,0.41340000000000005,0.64244,0.22712000000000002,0.0293349512,0.075865126,0.0125385263,0.005280000000000001,0.7323653664,0.7057765126000001,0.6883695208
983,6383,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,33,-7553.4750976562,28.0465927124,7556.314453125,7525.423828125,30.8829154968,0.6533,0.6358,0.557,0.5438000000000001,0.64212,0.22536,0.052549445300000004,0.0733226756,0.0442001566,0.016560000000000002,0.7770019924,0.709513103,0.6920591233000001
984,6384,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,34,-7550.6967773438,28.1724395752,7553.505859375,7522.5268554688,30.98188591,0.6413,0.6202000000000001,0.5365,0.5322,0.6377600000000001,0.21796000000000001,0.0464616968,0.0799005014,0.028135973800000002,0.013040000000000001,0.7974497634000001,0.7091999844,0.6911443855
985,6385,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,35,-7554.1416015625,28.182806015,7557.0009765625,7525.9555664062,31.040769577,0.5165000000000001,0.5046,0.35950000000000004,0.3588,0.64022,0.21916000000000002,0.027303785900000002,0.0610937708,0.0212714116,0.011680000000000001,0.6975622174,0.7086672768000001,0.6909578084
