,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
889,9889,'cars3d','dip_vae_i',,,10.0,50.0,,,39,-1466.8713378906,32.1551895142,1580.3763427734,1434.7169189453,145.6599273682,1.0,1.0,0.8898,0.891,0.5995666667,0.5366666667000001,0.21430505090000002,0.1253820991,0.0466199037,0.0044,0.8454351398000001,0.9160306398,0.9113139062000001
890,9890,'cars3d','dip_vae_i',,,10.0,50.0,,,40,-1462.4752197266,32.5510826111,1572.4805908203,1429.9243164062,142.5561218262,1.0,1.0,0.9217000000000001,0.9188000000000001,0.8653666667000001,0.6848000000000001,0.33789854140000003,0.1782958116,0.0327732924,0.0220666667,0.8439308052000001,0.9169560559000001,0.9127484127000001
891,9891,'cars3d','dip_vae_i',,,10.0,50.0,,,41,-1460.5766601562,32.5689659119,1574.0111083984,1428.0086669922,146.0038604736,1.0,1.0,0.8512000000000001,0.8432000000000001,0.9005000000000001,0.6894666667,0.1903267519,0.1301678774,0.048874044000000005,0.0216,0.8084688440000001,0.903135349,0.8963205844000001
892,9892,'cars3d','dip_vae_i',,,10.0,50.0,,,42,-1468.7922363281,32.0106391907,1581.8021240234,1436.7834472656,145.0195617676,1.0,1.0,0.9044000000000001,0.9034000000000001,0.8726,0.6501333333,0.14562424300000001,0.0864697655,0.0488561577,0.0087333333,0.8553845927,0.8957425601000001,0.8905072302
893,9893,'cars3d','dip_vae_i',,,10.0,50.0,,,43,-1462.7021484375,32.1710510254,1579.4266357422,1430.5307617188,148.8949584961,1.0,1.0,0.8227,0.8184,0.8958666667,0.6789333333,0.1392950272,0.0886615588,0.0189182005,0.0083333333,0.7937481513,0.9241168738000001,0.9206512122
894,9894,'cars3d','dip_vae_i',,,10.0,50.0,,,44,-1465.4711914062,31.6204948425,1579.62109375,1433.849609375,145.7710418701,1.0,1.0,0.8804000000000001,0.8812000000000001,0.8601666667000001,0.6596666667000001,0.1672731302,0.1015318967,0.0348906337,0.0099333333,0.84557753,0.9007991856,0.8950086197
895,9895,'cars3d','dip_vae_i',,,10.0,50.0,,,45,-1464.6590576172,31.9961223602,1578.4504394531,1432.6608886719,145.7894287109,1.0,1.0,0.9805,0.9778,0.6216,0.5605333333,0.41619477660000004,0.24167360610000002,0.09055936190000001,0.0269333333,0.8561981528,0.9176249654,0.914453343
896,9896,'cars3d','dip_vae_i',,,10.0,50.0,,,46,-1464.2188720703,32.3376846313,1577.3186035156,1431.8791503906,145.4391479492,1.0,1.0,0.9242,0.923,0.8884333333000001,0.6808666667000001,0.20314941050000002,0.130176076,0.0547190912,0.020800000000000003,0.8217013247,0.9135831257,0.9091275724000001
897,9897,'cars3d','dip_vae_i',,,10.0,50.0,,,47,-1465.7026367188,32.4506378174,1577.1175537109,1433.25390625,143.8642272949,1.0,1.0,0.98,0.9784,0.9019333333,0.6822666667,0.2381016453,0.1481477993,0.0963394863,0.0508666667,0.7893062178,0.9120985923,0.9080578119
898,9898,'cars3d','dip_vae_i',,,10.0,50.0,,,48,-1465.9144287109,32.6370735168,1574.4946289062,1433.2756347656,141.2198791504,1.0,1.0,0.9525,0.9546,0.8599,0.6771333333,0.1332864395,0.09302996520000001,0.0173581807,0.0017333333,0.8607478258,0.9014923330000001,0.8969200757
