,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1575,8775,'smallnorb','annealed_vae',,,,,,10.0,25,-1998.9810791016,10.0139398575,2002.9011230469,1988.9655761719,13.935142517100001,0.5788,0.5852,0.3488,0.3534,0.6827000000000001,0.53295,0.085400668,0.11689202850000001,0.0495968212,0.07405,0.9849308084,0.7441236351,0.7438784850000001
1576,8776,'smallnorb','annealed_vae',,,,,,10.0,26,-2005.9078369141,9.9787130356,2017.2202148438,1995.9285888672,21.2906646729,0.522,0.5188,0.2536,0.2574,0.6665,0.52115,0.12554499500000002,0.1278344565,0.0890187468,0.047150000000000004,0.9877195785,0.7479460072,0.7439518346
1577,8777,'smallnorb','annealed_vae',,,,,,10.0,27,-2002.9757080078,9.994178772,1998.8118896484,1992.9809570312,5.8287239075,0.5595,0.5602,0.38530000000000003,0.38420000000000004,0.6836249999999999,0.53305,0.1107405528,0.1595762989,0.0855471179,0.07585,0.9874819287000001,0.7375501955,0.7366776451
1578,8778,'smallnorb','annealed_vae',,,,,,10.0,28,-2004.5004882812,9.9855108261,2009.005859375,1994.513671875,14.4921112061,0.5547000000000001,0.556,0.3271,0.331,0.693025,0.55045,0.0973545834,0.1106066104,0.056798381700000004,0.05455,0.9865811838,0.7331174982,0.7315999472
1579,8779,'smallnorb','annealed_vae',,,,,,10.0,29,-2000.7003173828,9.9931221008,1997.5866699219,1990.7060546875,6.8791780472,0.5591,0.5632,0.3724,0.3768,0.6907,0.5472,0.10237100930000001,0.1269421892,0.0993163375,0.0689,0.9878918432,0.7542172677000001,0.7517738445000001
1580,8780,'smallnorb','annealed_vae',,,,,,10.0,30,-1996.7938232422,10.0005693436,1988.009765625,1986.7932128906,1.2174855471,0.553,0.5488000000000001,0.3521,0.3508,0.68245,0.5425,0.10805504120000001,0.12501142810000002,0.0596423442,0.06515,0.9845281134,0.7451276876,0.7450608483000001
1581,8781,'smallnorb','annealed_vae',,,,,,10.0,31,-2002.6185302734,9.9953174591,1997.3134765625,1992.6236572266,4.6900067329,0.5385,0.5362,0.3487,0.3584,0.6835749999999999,0.5345500000000001,0.1120333632,0.130999479,0.0635839597,0.06720000000000001,0.9864675291,0.7355570767,0.7326961861
1582,8782,'smallnorb','annealed_vae',,,,,,10.0,32,-1998.4512939453,9.9828510284,2005.6218261719,1988.4688720703,17.1542682648,0.5549000000000001,0.5608000000000001,0.4161,0.4194,0.67495,0.5303,0.1450617616,0.1885393494,0.12155721200000001,0.07,0.9856426992,0.7690381324000001,0.7681531286000001
1583,8783,'smallnorb','annealed_vae',,,,,,10.0,33,-2003.6253662109,9.9937038422,1999.9263916016,1993.6319580078,6.2940421104,0.5578000000000001,0.5612,0.3695,0.3778,0.6881,0.5364500000000001,0.1031613661,0.1221002353,0.0968182845,0.06365000000000001,0.9856729350000001,0.7626532515000001,0.7601894248000001
1584,8784,'smallnorb','annealed_vae',,,,,,10.0,34,-2000.8825683594,10.0153360367,2006.2034912109,1990.8663330078,15.3358011246,0.5312,0.531,0.4063,0.40700000000000003,0.6831,0.53515,0.0994726284,0.131245905,0.0548532188,0.0637,0.9907141718,0.7570591345000001,0.7573204677
